offensive,text
0,זה גרוע ליהיות בקרבי כול עוד לא הית שם אתה לא יודע מה עושים להם שם ומניסיון שלי עם הצבא כדאי לעשות את השירות הכי מינימלי שיש שגם הוא קשה .. כשתיכנס לצבא תבין שמה שמכרו לך זה שקרים ואז יהיה מאוחר מידי לצאת כי הם מיתנהגים שמה כמו חיות לחיילים כמו אח שלי שסבל וניהיה חולה ולאף אחד זה לא אכפת....וגם חבר של אח שלי ניהיה חולה וזה פגע לו בהמשך החיים וכנל
0,יעבור לך
1,יעבור לך שתראה כמה מחזיקים אתכם עם ביצים כחולות לא להרוג מחבלים מתוקים
0,"יפה לך, אבל ההרגשה הזו תחלוף אם תבין כמה שזה לא שווה בדיעבד, במיוחד אם חלילה נפצעת קשה בשביל להפוך לנכה כמו שהזכירו כאן."
0,בלי שום קשר אין מספיק כבוד בכללי מטעם המדינה כלפי הלוחמים (באופן כללי אין כבוד לאף אחד) אז עדיף לך להתעסק במשהו אחר.
0,"גם אני בגילך היה לי את החשק הזה ובאמת התגייסתי לקרבי, הבעיה היא שהממשלה לא מתמסרת למאבק בטרור אז השליחות של החיילים לא מתבטאת במציאות כמו שאתה אולי רוצה."
0,היה לי ומצאתי משהו יותר טוב להתעסק בו
0,"גם לי היה חשק אחרי צוק איתן , "
0,ורציתי גבעתי ונתנו לי גדוד מעורב וברחתי מהבושה הזו
0,"ובסוף לא הייתי קרבי כי צה״ל הוא חרא בארגון כוח אדם ולצערי נפלתי לגוב למרות שלא רציתי  אבל אם אתה שואל אותי היום ה הייתי עושה אז , הייתי מוציא פטור אם אני לא לוחם להיות ג’ובניק לדעתי זה על הפנים ."
0,לך לפורום צבא ובטחון
0,כל הרצון שלך יעלם
0,לא מבין הורים שנותנים לילד שלהם ללכת לקרבי למרות שיודעים שהוא עם מטען גם כ
0,בזבזתי שנה מחיי במקום להתגייס ומרגיש שהחיים שלי נגמרו
0,איבדתי חשק לחיים כשהבנתי ששום מחשבה שלי בראש היא לא מקורית ואני סתם אפאחד
0,עזרה| יחידת יהלם כושר
0,יחידת יהלם כושר
0,אשמח לתשובות מכאלה שיודעים
0,יחידת יהלם
0,לגבי כושר לפני קרבי.
0,יחידת אופק מעתודה למדעי המחשב
1,וזלין וקיבולת כניסה
0,אשמח לתשובות נורמליות
0,שם פרטי ג'וני
0,"כעיקרון יש סרגל מאמצים של כושר גופני והתוצאות והדרישות כש""ג עולות בהדרגה ככל שמתקדמים במסלול. הדרישות כש""ג בתחילת המסלול יחסית לא גבוהות."
0,כן אני יודע לגבי הריצה שאין ספק שאני צריך לשפר ואני עובד על זה הרבה מאוד...
0,"השאלה שלי זה האם יכולים להדיח אותי בשלבים מוקדמים בגלל התוצאת ריצה שלי, או שיתנו לי את ההזדמנות לשפר"
0,מבחינת כוח זה מצויין.
0,מקווה להצליח להגיע לתוצאה הזאת בקרוב..הגיוס עוד שבועיים...
0,גבולי במובן של יש מצב שיעיפו אותי או פשוט תוצאה לא טובה וחייב לשפר אותה בכללי כדי להמשיך במסלול
0,"אני חייב להודות שאני לא בטוח בכושר הדרוש ליהל""ם, אבל אני כן יודע את הכושר שצריך בשביל הצנחנים."
0,"לא אחי אני לא מדבר על הגיבוש,אני כבר עברתי גיבוש."
0,אני מדבר על מסלול
0,"אהה מצטער, לא יודע בנוגע למסלול.."
0,עברת גיבוש יהלם? או הגעת דרך שבוע ראיונות?
0,"במידה והתקבלת כבר דרך שבוע ראיונות או כדומה, אין לך ממש מה לדאוג כרגע, התוצאות שלך בכוח הן מאוד טובות ולגבי הריצה קצב סבבה לגמרי שאתה עומד לשפר בהרבה בגלל שיעבדו איתכם המון, אין לך מה לדאוג כרגע."
0,ממש לא ידיחו על זה ויתנו לשפר.
0,עוצמת הצמרור
0,לא מדיחים על כושר בשום יחידה.
0,כושר קרבי במרכז
0,באיזה רמת כושר צריך להיות לפני הגיוס לצבא?
0,כושר קרבי דגני עדיין קיים? בלכיש
0,כושר קרבי או דיונות/חולות באזור גן יבנה
0,למישהו יש מבחנים מהשנתיים האחרונות (או קישור לדרייב המעודכן) לשלוח לי בבקשה?
0,מבחנים במכינת הטכניון
0,טיפים ללמוד לפני מבחנים?
0,"בעיה| איימן עודה: לא נסכים לחיות תחת היהודים ,על הערבים להתקומם"
0,"איימן עודה: לא נסכים לחיות תחת היהודים ,על הערבים להתקומם"
0,איימן עודה: ממשלת בנט יותר קיצונית ומסוכנת מקודמתה
0,יאיר לפיד :איימן עודה וסמוטריץ אנשים מסוכנים למדינת ישראל
0,האם הדחתו של איימן עודה אפשרית ? לפי החוק כן .
0,מה הבעיה עם הדברים שאמר איימן עודה?
1,"אשכרה חבר כנסת בישראל. קומוניסט מסריח, צריך להתעלל בו ולאנוס את הגופה שלו"
0,"כלומר איימן עודה תומך בהמשך ההתקוממות ובעוד רצח של יהודים. והוא ח""כ."
0,פשוט אבסורד
1,"במדינה אחרת היו עוצרים אותו על חתרנות והסתה לטרור, מישהו יכול להסביר מה זה החרא הזה??!"
1,"""תנגב שם חומוס ועם הסכין של החומוס ידקרו אותך"""
0,שמע אני עד עכשיו בוכה פה מצחוק....
0,וואלה הוא צודק
1,אפשר לשלול לו את האזרחות ולהטיס אותו חזרה לשטחים.
0,אבל מדינת ישראל לא מיישמת את החוק הזה
0,"זה מזכיר לי את הקטע הזה מריק ומורטי שהם היו במרדף ברכבים באפוקליפסה, והאיש הזה עם הדלי על הראש שאל את מי שלידו מתי הוא איבד שליטה על האירוע."
0,"זה מצחיק מעורר בחילה וכעס באותו הזמן . מתי איבדנו שליטה על הסוס? איך חבר כנסת יכול להגיד דבר כזה בלי שיקבל תגובה נגדית כמו שצריך. קנס , השעייה , הכי טוב שיצא מכנסת ישראל ."
0,אמר את זה לפני כמה דקות..
0,תארו לכם את בן גביר אומר את זהגינוים מקיר לקיר
1,מחבל עם חליפה
1,"אל דאגה בכל פיגוע הוא כותב בטוויטר שהוא מגנה לכן היהודי הקאפו, הבזוי והמושפל ימשיך להגן עליו "
1,כמה קל להתל בליבם של הבבונים 
0,עלאק מגנים אני חותם לך שהם ועבאס ידעו שמשהו הולך לקרות בטוח יש להם קשרים.
0,"""איימן עודה קורא לחיילים ושוטרים ערבים לזרוק את הנשק בפרצוף של ישראלים!"""
0,איימן עודה בקטע שמראה עד כמה הוא בעד שלום ואחווה
0,ח''כ איימן עודה לרדיו ערבי: ''אם גורמים יבטיחו לי דברים אז יש הצבעה אי אמון
0,איימן עודה: תהיה אינתיפאדה שלישית
0,היה יום נחמד התחיל צאט נחמד פתאום אני רואה אדם שמוציא הרבה כעס מרמור ריב ומדון
0,והבלגתי לו עד שהוא התחיל לריב עם החבר שאני בקשר איתו שהוספתי
0,הוא ממש רב ודיבר לא יפה אל החבר שלי
0,ואז אחרי כמה זמן שהוא הפסיק לריב פתאום הוא התחיל להיות אדם מאוד נחמד וזה אמרתי את זה אני לא קונה זה אדם שאני לא רוצה להתקרב יותר
0,בסוף עזבתי את הקבוצה כי הבנתי שהוא גם מנהל שם וחבר שלי עזב אז לא התאים לי
0,חברים תתרחקו מאנשים רעילים כמו אש זה רק יעשה לכם רע
0,למדתי שיעור חשוב היום.
0,הבית רעיל בגלל האבא אז כל המשפחה כזאת
0,איזה אחד שהיה לו יום ממש רע והוציא את כל המרמור שלו על הקבוצה.
0,חשבתי בהתחלה לעזור לו בסוף הבנתי שאין טעם להוציא עליו את האנרגיה שלי.
0,"תראה, אתה צודק בעבודה שמאנשים רעילים צריך להתרחק (מניסיון אישי), אם כי יש אנשים שיש להם פתיל קצר או מצבים יותר נקודתיים, וברמת העיקרון הם אינם רעילים במהותם וברוב הזמן כן קשובים במידה מסויימת לשמוע את האחר - לקח לי זמן להבדיל בין השניים ולא לתייג במהירות אדם כ""רעיל"" או לא, אם כי אני חוזר ואומר שבהחלט נתקלתי באנשים שאכן התגלו כרעילים לכול הדעות."
0,מזה הקבוצה הזו
0,בעיקרון מדובר בקבוצת תמיכה בואטסאפ הבעיה היא שיש שם אדם רעיל שהוא מנהל וזה מדליק לי נורה אדומה
0,איך יכול להיות שבקבוצת תמיכה אדם שהוא רעיל הוא מנהל שם בסוף עזבתי
0,לקבוצה קוראים חברים בקטנה
0,פגשתי היום חבר הכי טוב מכיתה א'
0,דיון| האם תהיה פעולת תג מחיר יהודית שתכלול רצח של ערבים חפים מפשע?
0,צפה בתוצאות הסקר: מה ההימור שלכם?
0,האם תהיה פעולת תג מחיר יהודית שתכלול רצח של ערבים חפים מפשע?
0,פשוט תגידו את דעתכם.
0,יהודים בזויים שצפו אתמול הסרט הירדני בשייח מוניס: 'צהל רצח ערבים''
0,עוצמה יהודית הוציאו סרטון טרולי רצח
0,השמדת הטרור בכל מקום רק פתרון אחד ולא זה לא רצח ערבים
0,למה רצח ערבים ישראל לא סופרת?
1,אין ערבים חפים מפשע
0,"אנחנו לא הם, ואם יוצאים מאיתנו פיגועים שזה קורה לעיתים נדירות לעומת פיגועים מצד האויב, זה קורה בעקבות תסיסה ותחושה שאין תגובה קשה מצד הממשלה אז לוקחים את החוק לידיים זו דעתי ."
